Song_title,Song_artist,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
Space Cadet,Metro Boomin Featuring Gunna,10,UCKC11MOR51CLg4JpYj8jb4g,Metro Boomin,1503,1275,0,58205,"['Metro Boomin', 'young metro', 'boominati', 'NOT ALL HEROES WEAR CAPES', 'Travis Scott', '21 Savage', 'Gucci Mane', 'Swae Lee', 'Gunna', 'Young Thug', 'WizKid', 'Offset', 'J Balvin', 'Kodak Black', 'Drake']",Metro Boomin - Space Cadet (feat. Gunna) [OFFICIAL AUDIO],8fK1kA9Q-3Y,5235188
Hangin' On,Chris Young,10,UCzMUNug_h1DZD9FmEP-CJMw,ChrisYoungVEVO,679,2813,0,40554,"['Losing sleep video', 'losing sleep album', 'think of you', 'I’m coming over', 'sober Saturday night', 'tomorrow', 'who I am with you', 'chris young video', 'chris young losing sleep', 'lonely eyes', 'chris young new album', 'country music video', 'sony music', 'chris young new song', 'sony records', 'sony records nashville', ""hangin' on video"", 'hanging on video', 'Chris Young', 'Country', ""Hangin' On"", 'RCA Records Label Nashville', ""Hangin' On vevo"", 'chris young vevo', 'vevo official', 'chris youn vevo official']",Chris Young - Hangin' On (Official Video),CwKp6Xhy3_4,13655416
Rich,Maren Morris,10,UCa-eS13D-FafU8ushde8Geg,MarenMorrisVEVO,1490,4329,0,49105,"['hero', 'I could use a love song', 'my church', '80s Mercedes', 'the middle', 'zedd', 'grey', 'millionaire', 'Columbia Nashville', 'Country', 'Maren Morris', 'Rich']",Maren Morris - Rich,lcPh9UOhRPI,9350836
No Stylist,French Montana Featuring Drake,10,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,23052,25519,0,677961,"['french montana', 'drake', 'no stylist', 'no stylist official', 'no stylist official music video', 'no stylist music video', 'new french montana', 'new drake', 'in my feelings', 'unforgettable', 'creep on me', 'welcome to the party', 'tip toe', 'first time', 'famous', 'meek mill', 'jim jones', 'juelz santana', 'rick ross', 'dj drama', 'fabolous', 'waka flocka flame', 'yo gotti', 'wale', 'new french drake', 'new french montana drake', 'new drake hit', 'new french song', 'Coke Boys', 'excuse my french']",French Montana - No Stylist ft. Drake,9_k_goMr5ZI,76121445
Never Recover,Lil Baby & Gunna Featuring Drake,10,UC_z9AthnCGSAk_tZf-KqoFA,Lil Baby - Topic,6294,10795,0,164096,"['Lil Baby', 'Gunna', 'Drake', 'ドレイク', 'Drip Harder', 'Never Recover']",Never Recover,nWlxx6OD-cs,16407474
I Love It,Kanye West & Lil Pump,10,UC6pjHMC4QXMi4llCCjtDXWg,Lil pump,557620,854557,0,4958568,"['kanyewest', 'kanye', 'lilpump', 'iloveit', 'adelegivens', 'lil pump', 'kanye west', 'i love it', 'i love it song', 'rap music', 'hip hop music', 'pump', 'adele givens', 'yeezy', 'spike jonze', 'roblox rappers', 'roblox rap video']","Kanye West & Lil Pump ft. Adele Givens - ""I Love It"" (Official Music Video)",cwQgjq0mCdE,372097333
Falling Down,Lil Peep & XXXTENTACION,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Love Scars 3,Trippie Redd,10,UCc8qwNDy-XWx8P3qMx1b6Wg,Trippie Redd - Topic,1973,1678,0,56697,"['Trippie', 'Redd', 'トリッピー・レッド', 'トリッピーレッド', 'Love', 'Letter', 'To', 'You', 'Scars']",Love Scars 3,nLZj4LGhcio,5009708
Backin' It Up,Pardison Fontaine Featuring Cardi B,10,UCtoUQvukM3Vqqjk3pORmH5w,Pardison Fontaine,25853,35222,0,593470,"['Pardison Fontaine', 'Pardi', 'Pardison Fontaine Cardi B', 'Pardi Cardi B', 'Pardison Fontaine Backin It Up', 'Pardison Fontaine Backing It Up', 'Cardi B Backin It Up', 'Cardi B Backing It Up', 'Cardi B leak', 'Cardi B IG Live', 'Pardison Fontaine Rap Charlamagne', 'Pardison Fontaine Rap Charlemagne', 'Pardison Fontaine Hard White', 'Cardi B Ghost Writer', 'Be Careful Pardison Fontaine', 'Pardison Fontaine Sample Track', 'Pardison Fontaine Cardi B Writer', 'Charlamagne the God Pardison Fontaine']",Pardison Fontaine - Backin' It Up (feat. Cardi B) [Official Video],hDfsD6G8E_g,60365484
Burning Man,Dierks Bentley Featuring Brothers Osborne,10,UC5ZwMsa284NNp0fVLiG2rOw,DierksBentleyVEVO,598,2102,0,29150,"['Dierks', 'Bentley', 'Burning', 'Man', 'Capitol', 'Records', 'Nashville', 'Country']",Dierks Bentley - Burning Man ft. Brothers Osborne,2hp7Lotbmgs,7255312
Blue Tacoma,Russell Dickerson,10,UCXjV0qDVxiY1ZlvkXt_Y6tA,RusselledVEVO,1396,2481,0,41220,"['Blue Tacoma', 'Country', 'Russell Dickerson', 'Sony Music Entertainment']",Russell Dickerson - Blue Tacoma,eHTiEn72SOA,14382914
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,10,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,13900,19928,0,723344,"['The Chainsmokers', 'Kelsea Ballerini', 'This Feeling Lyric Video', 'Lyric Video', 'Drew Taggart', 'Alex Pall', 'Alexander Pall', 'Dance Music', 'EDM', 'Electronic', 'Electronic Dance Music', 'Music', 'Chainsmokers', 'Dance', 'Disruptor Records/Columbia', 'The Chainsmokers feat. Kelsea Ballerini', 'This Feeling']",The Chainsmokers - This Feeling ft. Kelsea Ballerini (Lyric Video),YuPzpoC3QNc,93127421
Dip,Tyga & Nicki Minaj,10,UChXnu0HBydqedqhnClp0rJg,TygaVEVO,46573,52660,0,916809,"['Tyga', 'Dip', '(Official', 'Video)', 'Last', 'Kings', 'Music', 'EMPIRE', 'Hip', 'Hop/Rap', 'Make It Dip', 'Remix', 'Nicki Minaj', 'Official', 'Music Video', 'VEVO', 'Taste', 'Michael Jackson', 'Janet Jackson', 'Scream', 'Voodoo Doll', 'Cardi B']",Tyga - Dip (Official Video) ft. Nicki Minaj,YyWru2XOiK0,66630517
Bad Liar,Imagine Dragons,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,8630,1029,0,140132,"['Imagine', 'Dragons', 'Bad', 'Liar', '(Lyric', 'Video)', 'Kid', 'Ina', 'Korner', 'Interscope', 'Alternative']",Imagine Dragons - Bad Liar (Lyric Video),uEDhGX-UTeI,1171254
Talk To Me,Tory Lanez & Rich The Kid,10,UCM6P55dIrGsEXpDoSplrtOg,ToryLanezVEVO,6561,9976,0,264662,"['Tory', 'Lanez', 'Rich', 'The', 'Kid', 'Talk', 'To', 'Me', 'Benny', 'Blanco', 'Major']","Tory Lanez, Rich The Kid - TAlk tO Me",v-KX9i3EB3g,30841828
Be Alright,Dean Lewis,10,UC0aXGG4J16PmxgZo10Nzk6A,Gold Coast Music,5106,4487,0,248071,"['dean lewis', 'lyrics', 'dean lewis lyrics', 'be alright', 'be alright lyrics', 'dean lewis be alright', 'be alright dean lewis', 'dean lewis be alright lyrics', 'dean lewis be alright lyric video', 'be alright lyrics dean lewis', 'be alright dean lewis lyrics', 'lyrics be alright dean lewis', 'lyrics dean lewis be alright']",Dean Lewis - Be Alright (Lyrics),OymVgai_PVg,30048719
W O R K I N  M E,Quavo,10,UC5IkSn-EFsUu3XANYklXc8g,Quavo - Topic,95,3699,0,29887,"['Quavo', 'クエイヴォ', 'W O R K I N M E', 'WORKIN ME', 'ワーキン・ミー', 'ワーキンミー']",WORKIN ME,k5V0bUHFnXc,2327078
Consequences,Camila Cabello,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,46274,12933,0,1045795,"['camila cabello', 'real friends', 'camila', 'camilizers', 'fifth harmony', 'harmonizers', 'havana', 'omg', 'crying in the club', 'i have questions', 'know no better', '5h', 'never be the same', 'all these years', 'she loves control', 'young thug', 'inside out', 'consequences', ""something's gotta give"", 'in the dark', 'into it', 'havana feat young thug', 'Camila Cabello', 'Consequences', 'Pop', 'Syco Music/Epic']",Camila Cabello - Consequences (orchestra),k73EBmeJ950,30200501
Best Part,Daniel Caesar Featuring H.E.R.,24,UCUsgEUUY2w9c7Z5M4u2zdww,EscapeTracks,8839,11406,0,485749,"['escapetracks', 'daniel caesar', 'her', 'her music', 'rnb', 'daniel caesar best part', 'best part', 'best part daniel caesar', 'her best part', 'best part her', 'singing', 'daniel caesar freudian', 'freudian daniel caesar', 'freudian', 'rnb soul', 'rnb music', 'rnb songs', 'rnb music 2017', 'rnb songs 2017', 'soul music', 'soul music 2017', 'best rnb songs', 'best rnb songs 2017', 'popular rnb songs', 'popular rnb songs 2017', 'life is a movie your the best part', 'i just wanna see how beautiful you are', 'your the best part']",Daniel Caesar - Best Part (feat. H.E.R.),iKk6_2-AAGc,61432686
Always Remember Us This Way,Lady Gaga,10,UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,10271,6939,0,341594,"['Lady', 'Gaga', 'Always', 'Remember', 'Us', 'This', 'Way', '(From', 'Star', 'Is', 'Born', 'Soundtrack)', 'is', 'OST', 'Soundtrack']",Lady Gaga - Always Remember Us This Way (From A Star Is Born Soundtrack),5vheNbQlsyU,40101380
Ella Quiere Beber,Anuel AA & Romeo Santos,10,UC05eluGxsI8_xf5uRC-J26Q,AnuelVEVO,38604,71782,0,1301896,"['anuel', 'anuel aa', 'ella quiere beber', 'quiere beber', 'real hasta la muerte', 'los iluminati', 'free anuel', 'sale', 'de', 'la', 'carcel', 'music', 'music video', 'vydia', 'Quiere Beber (Video Oficial)', 'Anuel AA', 'Latino', 'Single', '2018', 'Real Hasta La Muerte', 'LLC', 'Nuno Gomes', 'Emmanuel Gazmey', 'vevo', 'remix', 'romeo santos', 'romeo', 'santos', 'ella quiere beber remix']",Anuel AA - Ella Quiere Beber (Remix) ft. Romeo Santos,0w3XwPVxcsw,198464180
Mona Lisa,Lil Wayne Featuring Kendrick Lamar,10,UC4IAZ3dowcXyvVYBx4hucSQ,Lil Wayne - Topic,8320,28302,0,225932,"['Lil Wayne', 'リル・ウェイン', 'リルウェイン', 'Kendrick Lamar', 'ケンドリック・ラマー', 'ケンドリックラマー', 'Tha Carter V', 'Mona Lisa']",Mona Lisa,EmOoJme-uGQ,23162748
STOOPID,6ix9ine Featuring Bobby Shmurda,10,UCF6jRAgCbSanHolKt0Vt6Qw,Tekashi 6ix9ine,146514,154406,0,1882900,"['6ix9ine', 'bobby shmurda', 'stoopid', '69 bobby shmurda', '6ix9ine stoopid', 'stoopid 6ix9ine', 'tekashi', 'new 6ix9ine', 'fefe', 'keke', 'gummo', 'tekashi69', '69', 'rap', 'hip hop', 'worldstar', 'sixnine', 'bebe', 'tati', 'nicki minaj', '10k projects', 'bobby', 'billboard', 'i love it', 'killshot', 'icy narco', 'rainbow', 'world star', 'wshh', 'anuel', 'dubai', 'tekashi 6ix9ine', '6IX9INE - STOOPID FT. BOBBY SHMURDA (Official Music Video)', 'stoopid ft bobby shmurda', 'official music video', '69 stoopid official music video', 'exclusive', 'hot 100', 'tmz', 'october 2018']",6IX9INE - STOOPID FT. BOBBY SHMURDA (Official Music Video),VDa5iGiPgGs,129696146
Negative Energy,Trippie Redd Featuring Kodie Shane,10,UCc8qwNDy-XWx8P3qMx1b6Wg,Trippie Redd - Topic,1686,1097,0,41097,"['Trippie', 'Redd', 'トリッピー・レッド', 'トリッピーレッド', 'Kodie', 'Shane', 'Love', 'Letter', 'To', 'You', 'Negative', 'Energy']",Negative Energy,GM6dc1HMwpk,3428004
Noticed,Lil Mosey,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,50439,26925,0,694724,"['lil mosey', 'noticed', 'pull up', 'boof pack', 'lyrical lemonade', 'music video', 'hip hop', 'rap', 'cole bennett', '2018', 'cartoon', 'snow', 'penguin', 'polar bear', 'winter', 'lil mosey noticed', 'noticed lil mosey', 'noticed lyrical lemonade', 'noticed cole bennett', 'cole bennett noticed', 'lil mosey lyrical lemonade', 'lyrical lemonade 2018', 'lil mosey cole bennett', 'noticed official', 'noticed 2018', 'lil mosey official', 'lil mosey music', 'cole bennett official', 'cole bennett 2018', 'lyrical lemonade official']",Lil Mosey - Noticed (Dir. by @_ColeBennett_),nceqQyqIa5o,68404211
Sixteen,Thomas Rhett,10,UCGHi_s4RrqUh4hsS4mLbiPg,ThomasRhettVEVO,1217,2664,0,49817,"['Thomas', 'Rhett', 'Sixteen', 'Valory', 'Country']",Thomas Rhett - Sixteen (Lyric Video),nPYRBsGMKOU,11108695
Lucky You,Eminem Featuring Joyner Lucas,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Good Girl,Dustin Lynch,10,UCaU8RSp5uK-KrLw8D7JQGyQ,DustinLynchVEVO,429,938,0,24900,"['Dustin', 'Lynch', 'Good', 'Girl', 'BMG', 'Rights', 'Management', '(US)', 'LLC', 'Country']",Dustin Lynch - Good Girl,cPLctS4kqk8,4509655
Desperate Man,Eric Church,10,UCoas7UcXqImAc_XHz_lROGg,EricChurchVEVO,2139,4348,0,30969,"['Eric Church', 'Church', 'new music', 'new song', 'desperate man', 'desparate man', 'song', 'radio', 'country music', 'new', '2018', 'summer', 'new album', 'Eric', 'Springsteen', 'Talladega', 'Record Year', 'Round Here Buzz', 'These Boots', 'i am a desperate man']",Eric Church - Desperate Man (Official Music Video),sq93t3J4R5c,7615373
Last Shot,Kip Moore,10,UCBILbI8wZk3rL3qiZx470Ag,KipMooreVEVO,230,720,0,18551,"['Kip', 'Moore', 'Last', 'Shot', 'MCA', 'Nashville', 'Country']",Kip Moore - Last Shot (Lyric Video),Jh0BnGg22Tg,2092796
Millionaire,Chris Stapleton,10,UC_uPAFZghRvM1W89Rt-opZw,ChrisStapletonVEVO,1748,6154,0,87403,"['Chris', 'Stapleton', 'Millionaire', 'Mercury', 'Nashville', 'Country']",Chris Stapleton - Millionaire (Audio),MPoN-FNB2V8,23741915
I'll Never Love Again,Lady Gaga,10,UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,33968,20666,0,892274,"['Lady', 'Gaga', 'Bradley', 'Cooper', ""I'll"", 'Never', 'Love', 'Again', 'Star', 'is', 'Born', 'OST', 'Soundtrack']","Lady Gaga, Bradley Cooper - I'll Never Love Again (A Star Is Born)",52nfjRzIaj8,88325115
Toxic Waste,Trippie Redd,10,UCc8qwNDy-XWx8P3qMx1b6Wg,Trippie Redd - Topic,312,779,0,25468,"['Trippie', 'Redd', 'トリッピー・レッド', 'トリッピーレッド', 'Love', 'Letter', 'To', 'You', 'Toxic', 'Waste']",Toxic Waste,NKMkp2VfcCE,2173816
Drew Barrymore,Bryce Vine,10,UCHQE-c1JX7Io3zcXgXBQKlw,Bryce Vine,6932,11962,0,220979,"['Bryce Vine', 'Bryce', 'Vine', 'Christian Serratos', 'Serratos', 'The Walking Dead', 'Madonna Inn', 'Drew Barrymore', 'Drew Barrymore Song', 'SZA', 'Drew Barrymore SZA', 'Walking Dead', 'Talking Dead', 'Rosita Espinosa', 'Sire Records', 'Warner Bros Record', 'Bella', 'Sour Patch Kids', 'Spotify', 'Pop Rising', 'Todays Top Hits', 'VMAS', 'MTV VIDEO MUSIC AWARDS', 'VMAs 2018', 'Next Drew Barry', 'VMAs Drew Barrymore', 'VMAs Performer', 'VMAs Red Carpet']",Bryce Vine - Drew Barrymore [Official Music Video],kudi8OtMu9s,30613659
Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,10,UCO59y9XJIJZS5i86lUOvMGA,TiestoVEVO,16760,33024,0,927728,"['Tiësto', 'Dzeko', 'Jackie', 'Chan', 'Universal', 'Music', 'B.V.', 'Dance', 'Tiësto Jackie Chan', 'Jackie Chan Tiësto', 'Tiësto Post Malone Jackie Chan', 'Jackie Chan Post Malone Tiësto', 'Post Malone Jackie Chan', 'Jackie Chan Post Malone', 'kick like jackie chan', 'Tiësto post malone Preme Dzeko Jackie Chan', 'Jackie Chan Tiësto Post Malone Preme Dzeko', 'dj Tiësto', 'jackie chan official audio', 'I just ordered sushi from Japan', 'Tiësto music', 'Tiësto 2018']",Tiësto & Dzeko ft. Preme & Post Malone - Jackie Chan (Official Lyric Video),6DaL-Z4dwzI,108893486
"Thank U, Next",Ariana Grande,10,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,663013,357706,0,8120234,"['Ariana', 'Grande', 'thank', 'next', 'Republic', 'Records', 'Pop']","Ariana Grande - thank u, next",gl1aHhXnN1k,231742632
Girls Like You,Maroon 5 Featuring Cardi B,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,457596,434553,0,11055330,"['Maroon', 'Girls', 'Like', 'You', 'Interscope', 'Records*', 'Pop']",Maroon 5 - Girls Like You ft. Cardi B,aJOTlE1K90k,1583553946
Sicko Mode,Travis Scott,10,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,126975,103544,0,2102799,"['travis scott', 'sicko mode', 'sicko mode music video', 'sicko mode official video', 'sicko mode official', 'ASTROWORLD', 'ASTROWORLD official', 'Rodeo', 'Days Before Rodeo', 'La Flame', 'LaFlame', 'Birds in the Trap', 'Birds in the Trap Sing McKnight', 'Goosebumps', '3500', 'travis scott new music', 'astroworld new music', 'watch', 'butterfly effect', 'beibs in the trap', 'antidote', '21 savage', 'A$AP rocky', 'chief keef', 'A$AP mob', 'A$AP ferg', 'rae sremmurd', 'Epic/Grand Hustle/Cactus Jack']",Travis Scott - SICKO MODE ft. Drake,6ONRf7h3Mdk,169188446
Happier,Marshmello & Bastille,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,213626,39980,0,2630859,"['happier', 'marshmello', 'bastille', 'marshmello happier', 'happy', 'happier marshmello', 'happier music video', 'happier bastille', 'taki taki', 'music video', 'pop', 'ariana grande', 'zeze', 'miranda cosgrove', 'thank u next', 'happier lyrics', 'marshmello friends', 'top hits', 'pop music', 'puppy', 'astralwerks', 'imagine dragons', 'maroon 5', 'twenty one pilots', 'shawn mendes', 'calvin harris', 'alan walker', 'selena gomez', '2018', 'thank you next', '2019', 'for you', 'tik tok meme', 'sicko mode', 'family', 'ariana', 'grande', 'thank', 'next', 'dummy boy']",Marshmello ft. Bastille - Happier (Official Music Video),m7Bc3pLyij0,127925495
Lucid Dreams,Juice WRLD,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,51030,25117,0,602067,"['music', 'hiphop', 'hip', 'hop', 'rap', 'mix', 'remix', 'free', 'download', 'mixtape', 'album', 'leak', 'juice wrld', 'juice wrld lyrics', 'lucid dreams', 'lucid dreams lyrics', 'juice wrld lucid dreams', 'juice wrld lucid dreams lyrics', 'all the girls are the same', 'typebeat', 'syrebral vibes', 'syrebralvibes', 'electronic', 'pop', 'best', 'trap', 'melodic', 'vocals', 'house', 'songs', 'musica', 'lyrics', 'lyric videos', 'spotify', 'new']",Juice Wrld - Lucid Dreams (Lyrics),_fh64GbFSw4,86962353
Without Me,Halsey,10,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,37934,25356,0,1157284,"['halsey without me', 'halsey', 'without me', 'halsey alone', 'halsey eastside', 'eastside', 'hfk', 'hopeless fountain kingdom', 'halsey bad at love', 'bad at love', 'now or never', 'halsey now or never', 'halsey him & i', 'halsey strangers']",Halsey - Without Me,ZAfAud_M_mg,61472187
Better Now,Post Malone,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,30910,26195,0,1197644,"['Post', 'Malone', 'Better', 'Now', 'Republic', 'Records', 'Hip', 'Hop']",Post Malone - Better Now,UYwF-jdcVjY,95458463
ZEZE,Kodak Black Featuring Travis Scott & Offset,10,UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,91191,67281,0,1573899,"['kodak', 'black', 'kodak black', 'atlantic records', 'atlantic', 'roll in peace', 'codeine dreaming', 'tunnel vision', 'drowning', 'transportin', 'heart break kodak', 'project baby 2', 'Zeze', 'Travis Scott', 'Offset', 'Sniper Gang', 'Migos', 'zcWqllTtns4', 'd-JBBNg8YKs', 'LPTlvQ1Zet0', 'Kodak Black Zeze', 'Zeze feat. Travis Scott & Offset', 'official audio', 'Kodak Black Zeze feat. Travis Scott & Offset', 'zeze feat. travis scott & offset kodak black', 'travis scott & offset zeze kodak black', 'offset zeze kodak black travis scott', 'Atlantic']",Kodak Black - ZEZE (feat. Travis Scott & Offset) [Official Audio],mjaayCARwro,146082326
Mo Bamba,Sheck Wes,10,UCkHiy32HGV0qaB9nV9afdnQ,SheckWesVEVO,94391,72332,0,1676060,"['Sheck', 'Wes', 'Mo', 'Bamba', 'Cactus', 'Jack', 'Records/', 'G.O.O.D.', 'Music/', 'Interscope', 'Records', 'Hip', 'Hop']",Sheck Wes - Mo Bamba,VWoIpDVkOH0,133114723
Drip Too Hard,Lil Baby & Gunna,10,UC_z9AthnCGSAk_tZf-KqoFA,Lil Baby - Topic,8120,21547,0,314608,"['Lil Baby', 'Gunna', 'Drip Too Hard', 'Drip Too Hard']",Drip Too Hard,sqyNqxbCfO8,35781446
Youngblood,5 Seconds Of Summer,10,UClesqLjeKJd-dG8xLfzJyCQ,5SOSVEVO,35588,20520,0,836669,"['5SOS', '5 Seconds of Summer', 'Youngblood', 'Youngblood Official', 'Youngblood Official Video']",5 Seconds Of Summer - Youngblood (Official Video),#NAME?,58143781
High Hopes,Panic! At The Disco,10,UColJTBTSGqaaZr5NOk5r3Pg,Panic! At The Disco,81776,32808,0,1534287,"['Panic! At The Disco', 'Panic At The Disco', 'Panic!', 'Brendon Urie', 'Brendon Urie Songs', 'High Hopes Music Video', 'High Hopes', 'Panic', 'Pray For The Wicked', 'Official Video', 'High High Hopes', 'Stay Up On That Rise', 'always had high high hopes', 'P!ATD', 'FBR', 'Fueled By Ramen', 'Kenny Harris', 'Nicole Row', 'Dan Pawlovich', 'Panic! At The Disco - High Hopes (Official Video)', 'High Hopes (Official Video)', 'Panic! At The Disco - High Hopes', 'panic at the disco high hopes', 'high hopes panic at the disco']",Panic! At The Disco - High Hopes (Official Video),IPXIgEAGe4U,109796648
Love Lies,Khalid & Normani,24,UC4XJeGGdXj0vA4CxDDJ8J_A,Cakes & Eclairs,1224,910,0,30559,"['pop', 'pop music', 'music', 'new song', 'lyrics', 'lyric video', 'new song 2018', 'new spotify', 'cassiopeia', 'cassiopeia lyrics', 'khalid', 'normani', 'love lies', 'love lies lyrics', 'love lies khalid lyrics', 'love lies normani lyrics', 'love lies khalid normani', 'khalid normani', 'khalid ft normani', 'normani khalid', 'love simon', 'khalid lyrics', 'normani lyrics', 'normani love lies', 'khalid love lies', 'love', 'lies', 'one']","Khalid, Normani - Love Lies (Lyrics)",FGa067-f_LI,3205900
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,10,UCSugZEYrWbzqIWGD195V-YA,OfficialGucciMane,63810,65790,0,1556572,"['officialguccimane', 'gucci mane', 'gucci', 'mane', 'atlantic records', 'atlantic', 'guwop', 'radric davis', 'hip hop', 'rap', 'i get the bag', 'both', 'curve', 'met gala', 'solitaire', 'real rich', 'el gato', 'mr. davis', 'droptopwop', 'atlanta', 'DN6WWu_KEQs', 'UdvpUjCmLC4', 'Wake Up In The Sky', 'Bruno Mars', 'Kodak Black', 'Music Video', 'Official Music Video', 'mjaayCARwro', 'zcWqllTtns4', 'gucci mane bruno mars kodak black', ""smoke til I'm high"", ""drink til I'm drunk"", 'You cant tell me I aint fly', 'I know Im super fly', 'wuits', 'gucci bruno kodak']","Gucci Mane, Bruno Mars, Kodak Black - Wake Up in The Sky [Official Music Video]",U68MJz9DrI4,122815659
Natural,Imagine Dragons,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,29294,15110,0,858451,"['Imagine', 'Dragons', 'Natural', 'Kid', 'Ina', 'Korner', 'Interscope', 'Alternative']",Imagine Dragons - Natural (Lyrics),V5M2WZiAy6k,66588555
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",10,UCGkSXL5saM8y3VvJD_PdMFQ,DJSnakeVEVO,348231,492884,0,8521730,"['DJ', 'Snake', 'Taki', 'Music/Geffen', 'Records', 'Dance']","DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B",ixkoVwKQaJg,839161248
Trip,Ella Mai,10,UCdVlI3zsHhvKKH4OEQVHyHA,EllaMaiVEVO,24797,40863,0,717301,"['Ella', 'Mai', 'Trip', '10', 'Summers', 'Interscope', 'PS']",Ella Mai - Trip (Audio),JfGD75vHWrU,107758611
Eastside,"Benny Blanco, Halsey & Khalid",22,UCqrBKQHQVEvD2Q9FP0DCP2g,benny blanco,17583,46715,0,1247714,"['benny blanco', 'benny', 'blanco', 'halsey', 'ashley', 'khalid', 'kahlid', 'beny blanko', 'benny blanko', 'benni blanco', 'benni blanko', 'halsy', 'eastside', 'east side', 'love', 'music', 'video', 'realtionships', 'high school', 'year book', 'childhood', 'documentary', 'secret genius', 'khaled']","benny blanco, Halsey & Khalid – Eastside (official video)",56WBK4ZK_cw,265757205
